epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
68,0.06648008557765381,"tensor(0.0960, device='cuda:0')","tensor(0.5813, device='cuda:0')","tensor(0.7354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.0575, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1183, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3407, device='cuda:0')","tensor(6.9087, device='cuda:0')","tensor(0.1083, device='cuda:0')"
69,0.06242919016791427,"tensor(0.1119, device='cuda:0')","tensor(0.4216, device='cuda:0')","tensor(0.7837, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8288, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1184, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1118, device='cuda:0')","tensor(7.5735, device='cuda:0')","tensor(0.1189, device='cuda:0')"
70,0.06576215443403824,"tensor(0.1086, device='cuda:0')","tensor(0.4963, device='cuda:0')","tensor(1.0901, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9456, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1204, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2005, device='cuda:0')","tensor(7.5992, device='cuda:0')","tensor(0.1029, device='cuda:0')"
71,0.06487208216086678,"tensor(0.1060, device='cuda:0')","tensor(0.5207, device='cuda:0')","tensor(1.0697, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8910, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1190, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6062, device='cuda:0')","tensor(7.4533, device='cuda:0')","tensor(0.1063, device='cuda:0')"
72,0.06533101654571036,"tensor(0.1063, device='cuda:0')","tensor(0.4963, device='cuda:0')","tensor(0.9272, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9528, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1167, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4256, device='cuda:0')","tensor(7.6784, device='cuda:0')","tensor(0.1122, device='cuda:0')"
73,0.06137779970531878,"tensor(0.0949, device='cuda:0')","tensor(0.5063, device='cuda:0')","tensor(0.8449, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8101, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1180, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1771, device='cuda:0')","tensor(6.7505, device='cuda:0')","tensor(0.1121, device='cuda:0')"
74,0.06257536910150362,"tensor(0.1070, device='cuda:0')","tensor(0.5331, device='cuda:0')","tensor(0.6631, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8104, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1136, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6166, device='cuda:0')","tensor(7.5430, device='cuda:0')","tensor(0.1038, device='cuda:0')"
75,0.06275495125547699,"tensor(0.1040, device='cuda:0')","tensor(0.4805, device='cuda:0')","tensor(0.5706, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9141, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1103, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4064, device='cuda:0')","tensor(7.4305, device='cuda:0')","tensor(0.1033, device='cuda:0')"
76,0.06157993055556132,"tensor(0.0932, device='cuda:0')","tensor(0.5035, device='cuda:0')","tensor(0.5539, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.7027, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1093, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8601, device='cuda:0')","tensor(6.8469, device='cuda:0')","tensor(0.1078, device='cuda:0')"
77,0.05899395745085633,"tensor(0.0996, device='cuda:0')","tensor(0.4624, device='cuda:0')","tensor(0.5926, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6896, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1090, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7640, device='cuda:0')","tensor(7.0825, device='cuda:0')","tensor(0.1108, device='cuda:0')"
78,0.05855348722442337,"tensor(0.1077, device='cuda:0')","tensor(0.4671, device='cuda:0')","tensor(0.5912, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5967, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1101, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8736, device='cuda:0')","tensor(7.6220, device='cuda:0')","tensor(0.1063, device='cuda:0')"
79,0.06016420540602311,"tensor(0.1052, device='cuda:0')","tensor(0.4924, device='cuda:0')","tensor(0.7569, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6709, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1079, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1132, device='cuda:0')","tensor(7.2732, device='cuda:0')","tensor(0.1055, device='cuda:0')"
80,0.059615888187418815,"tensor(0.0990, device='cuda:0')","tensor(0.5624, device='cuda:0')","tensor(0.6319, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6615, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1051, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5524, device='cuda:0')","tensor(7.0191, device='cuda:0')","tensor(0.1065, device='cuda:0')"
81,0.0605091669637224,"tensor(0.0924, device='cuda:0')","tensor(0.5043, device='cuda:0')","tensor(0.7054, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.7114, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1084, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6020, device='cuda:0')","tensor(6.7625, device='cuda:0')","tensor(0.1063, device='cuda:0')"
82,0.05987359372817952,"tensor(0.0988, device='cuda:0')","tensor(0.4547, device='cuda:0')","tensor(0.8354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6036, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1135, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4618, device='cuda:0')","tensor(7.3300, device='cuda:0')","tensor(0.1031, device='cuda:0')"
83,0.054891892911299416,"tensor(0.0885, device='cuda:0')","tensor(0.4728, device='cuda:0')","tensor(0.5849, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4097, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1124, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6535, device='cuda:0')","tensor(6.5633, device='cuda:0')","tensor(0.1084, device='cuda:0')"
84,0.05940607092950655,"tensor(0.0907, device='cuda:0')","tensor(0.4701, device='cuda:0')","tensor(1.2351, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5965, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1088, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3591, device='cuda:0')","tensor(6.5798, device='cuda:0')","tensor(0.1051, device='cuda:0')"
85,0.056775999134001526,"tensor(0.0901, device='cuda:0')","tensor(0.4871, device='cuda:0')","tensor(0.5325, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3629, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1029, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1099, device='cuda:0')","tensor(6.4801, device='cuda:0')","tensor(0.1013, device='cuda:0')"
86,0.04928394569003064,"tensor(0.0886, device='cuda:0')","tensor(0.4926, device='cuda:0')","tensor(0.5523, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.8827, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0939, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6885, device='cuda:0')","tensor(6.4626, device='cuda:0')","tensor(0.0982, device='cuda:0')"
87,0.045100872445365654,"tensor(0.0847, device='cuda:0')","tensor(0.5004, device='cuda:0')","tensor(0.2334, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.5844, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0923, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4985, device='cuda:0')","tensor(6.2162, device='cuda:0')","tensor(0.1067, device='cuda:0')"
88,0.04257880750557651,"tensor(0.0824, device='cuda:0')","tensor(0.4769, device='cuda:0')","tensor(0.1854, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.4730, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0909, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5082, device='cuda:0')","tensor(5.9986, device='cuda:0')","tensor(0.1067, device='cuda:0')"
89,0.03871668000584063,"tensor(0.0836, device='cuda:0')","tensor(0.4996, device='cuda:0')","tensor(0.1497, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.2482, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0913, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8623, device='cuda:0')","tensor(5.9698, device='cuda:0')","tensor(0.1045, device='cuda:0')"
90,0.03667674197450928,"tensor(0.0845, device='cuda:0')","tensor(0.5076, device='cuda:0')","tensor(0.1520, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0550, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0893, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7053, device='cuda:0')","tensor(6.1787, device='cuda:0')","tensor(0.1033, device='cuda:0')"
91,0.03362682437443215,"tensor(0.0835, device='cuda:0')","tensor(0.5535, device='cuda:0')","tensor(0.1053, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8668, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0848, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3348, device='cuda:0')","tensor(6.0573, device='cuda:0')","tensor(0.1034, device='cuda:0')"
92,0.03359900204383809,"tensor(0.0811, device='cuda:0')","tensor(0.4682, device='cuda:0')","tensor(0.0897, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8180, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0845, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8450, device='cuda:0')","tensor(5.9694, device='cuda:0')","tensor(0.1050, device='cuda:0')"
93,0.032161699688952904,"tensor(0.0822, device='cuda:0')","tensor(0.5669, device='cuda:0')","tensor(0.0853, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7517, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0800, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6369, device='cuda:0')","tensor(6.0751, device='cuda:0')","tensor(0.1004, device='cuda:0')"
94,0.03100984235820563,"tensor(0.0832, device='cuda:0')","tensor(0.4928, device='cuda:0')","tensor(0.0719, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6826, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0816, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1394, device='cuda:0')","tensor(5.9657, device='cuda:0')","tensor(0.1065, device='cuda:0')"
95,0.029267804778140526,"tensor(0.0853, device='cuda:0')","tensor(0.5224, device='cuda:0')","tensor(0.1053, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5342, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0814, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4371, device='cuda:0')","tensor(6.0513, device='cuda:0')","tensor(0.1051, device='cuda:0')"
96,0.028427075918601906,"tensor(0.0831, device='cuda:0')","tensor(0.5114, device='cuda:0')","tensor(0.1424, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4276, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0798, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6741, device='cuda:0')","tensor(6.1213, device='cuda:0')","tensor(0.1032, device='cuda:0')"
97,0.028452548238894215,"tensor(0.0879, device='cuda:0')","tensor(0.5326, device='cuda:0')","tensor(0.1097, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4064, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0789, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4724, device='cuda:0')","tensor(6.2248, device='cuda:0')","tensor(0.1022, device='cuda:0')"
98,0.032050940977490464,"tensor(0.0845, device='cuda:0')","tensor(0.5239, device='cuda:0')","tensor(0.0922, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7634, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0761, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8492, device='cuda:0')","tensor(6.1252, device='cuda:0')","tensor(0.1042, device='cuda:0')"
99,0.031769497805963394,"tensor(0.0873, device='cuda:0')","tensor(0.5582, device='cuda:0')","tensor(0.5748, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6407, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0798, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4118, device='cuda:0')","tensor(6.1997, device='cuda:0')","tensor(0.1140, device='cuda:0')"
